,countrycode,adm_area_1,date,confirmed,new_per_day,new_per_day_smooth,latitude,longitude
13193,USA,Nebraska,2020-04-03,297,24.0,27.857142857142858,41.527470037605674,-99.80968656250313
13194,USA,Nebraska,2020-04-04,339,42.0,31.0,41.527470037605674,-99.80968656250313
13195,USA,Nebraska,2020-04-05,377,38.0,34.142857142857146,41.527470037605674,-99.80968656250313
13196,USA,Nebraska,2020-04-06,438,61.0,36.142857142857146,41.527470037605674,-99.80968656250313
13197,USA,Nebraska,2020-04-07,491,53.0,41.714285714285715,41.527470037605674,-99.80968656250313
13198,USA,Nebraska,2020-04-08,538,47.0,41.285714285714285,41.527470037605674,-99.80968656250313
13199,USA,Nebraska,2020-04-09,594,56.0,45.857142857142854,41.527470037605674,-99.80968656250313
13200,USA,Nebraska,2020-04-10,678,84.0,54.42857142857143,41.527470037605674,-99.80968656250313
13201,USA,Nebraska,2020-04-11,718,40.0,54.142857142857146,41.527470037605674,-99.80968656250313
13202,USA,Nebraska,2020-04-12,805,87.0,61.142857142857146,41.527470037605674,-99.80968656250313
13203,USA,Nebraska,2020-04-13,870,65.0,61.714285714285715,41.527470037605674,-99.80968656250313
13204,USA,Nebraska,2020-04-14,930,60.0,62.714285714285715,41.527470037605674,-99.80968656250313
13205,USA,Nebraska,2020-04-15,994,64.0,65.14285714285714,41.527470037605674,-99.80968656250313
13206,USA,Nebraska,2020-04-16,1094,100.0,71.42857142857143,41.527470037605674,-99.80968656250313
13207,USA,Nebraska,2020-04-17,1216,122.0,76.85714285714286,41.527470037605674,-99.80968656250313
13208,USA,Nebraska,2020-04-18,1348,132.0,90.0,41.527470037605674,-99.80968656250313
13209,USA,Nebraska,2020-04-19,1473,125.0,95.42857142857143,41.527470037605674,-99.80968656250313
13210,USA,Nebraska,2020-04-20,1646,173.0,110.85714285714286,41.527470037605674,-99.80968656250313
13211,USA,Nebraska,2020-04-21,1726,80.0,113.71428571428571,41.527470037605674,-99.80968656250313
13212,USA,Nebraska,2020-04-22,1826,100.0,118.85714285714286,41.527470037605674,-99.80968656250313
13213,USA,Nebraska,2020-04-23,2190,364.0,156.57142857142858,41.527470037605674,-99.80968656250313
13214,USA,Nebraska,2020-04-24,2474,284.0,179.71428571428572,41.527470037605674,-99.80968656250313
13215,USA,Nebraska,2020-04-25,2898,424.0,221.42857142857142,41.527470037605674,-99.80968656250313
13216,USA,Nebraska,2020-04-26,3126,228.0,236.14285714285714,41.527470037605674,-99.80968656250313
13217,USA,Nebraska,2020-04-27,3487,361.0,263.0,41.527470037605674,-99.80968656250313
13218,USA,Nebraska,2020-04-28,3613,126.0,269.57142857142856,41.527470037605674,-99.80968656250313
13219,USA,Nebraska,2020-04-29,3876,263.0,292.85714285714283,41.527470037605674,-99.80968656250313
13220,USA,Nebraska,2020-04-30,4332,456.0,306.0,41.527470037605674,-99.80968656250313
13221,USA,Nebraska,2020-05-01,4838,506.0,337.7142857142857,41.527470037605674,-99.80968656250313
13222,USA,Nebraska,2020-05-02,5332,494.0,347.7142857142857,41.527470037605674,-99.80968656250313
13223,USA,Nebraska,2020-05-03,5686,354.0,365.7142857142857,41.527470037605674,-99.80968656250313
13224,USA,Nebraska,2020-05-04,6123,437.0,376.57142857142856,41.527470037605674,-99.80968656250313
13225,USA,Nebraska,2020-05-05,6442,319.0,404.14285714285717,41.527470037605674,-99.80968656250313
13226,USA,Nebraska,2020-05-06,6771,329.0,413.57142857142856,41.527470037605674,-99.80968656250313
13227,USA,Nebraska,2020-05-07,7190,419.0,408.2857142857143,41.527470037605674,-99.80968656250313
13228,USA,Nebraska,2020-05-08,7830,640.0,427.42857142857144,41.527470037605674,-99.80968656250313
13229,USA,Nebraska,2020-05-09,8233,403.0,414.42857142857144,41.527470037605674,-99.80968656250313
13230,USA,Nebraska,2020-05-10,8328,95.0,377.42857142857144,41.527470037605674,-99.80968656250313
13231,USA,Nebraska,2020-05-11,8575,247.0,350.2857142857143,41.527470037605674,-99.80968656250313
13232,USA,Nebraska,2020-05-12,8732,157.0,327.14285714285717,41.527470037605674,-99.80968656250313
13233,USA,Nebraska,2020-05-13,9072,340.0,328.7142857142857,41.527470037605674,-99.80968656250313
13234,USA,Nebraska,2020-05-14,9411,339.0,317.2857142857143,41.527470037605674,-99.80968656250313
13235,USA,Nebraska,2020-05-15,9766,355.0,276.57142857142856,41.527470037605674,-99.80968656250313
13236,USA,Nebraska,2020-05-16,10220,454.0,283.85714285714283,41.527470037605674,-99.80968656250313
13237,USA,Nebraska,2020-05-17,10348,128.0,288.57142857142856,41.527470037605674,-99.80968656250313
13238,USA,Nebraska,2020-05-18,10625,277.0,292.85714285714283,41.527470037605674,-99.80968656250313
13239,USA,Nebraska,2020-05-19,10846,221.0,302.0,41.527470037605674,-99.80968656250313
13240,USA,Nebraska,2020-05-20,11119,273.0,292.42857142857144,41.527470037605674,-99.80968656250313
13241,USA,Nebraska,2020-05-21,11423,304.0,287.42857142857144,41.527470037605674,-99.80968656250313
13242,USA,Nebraska,2020-05-22,11661,238.0,270.7142857142857,41.527470037605674,-99.80968656250313
13243,USA,Nebraska,2020-05-23,11988,327.0,252.57142857142858,41.527470037605674,-99.80968656250313
13244,USA,Nebraska,2020-05-24,12133,145.0,255.0,41.527470037605674,-99.80968656250313
13245,USA,Nebraska,2020-05-25,12354,221.0,247.0,41.527470037605674,-99.80968656250313
13246,USA,Nebraska,2020-05-26,12618,264.0,253.14285714285714,41.527470037605674,-99.80968656250313
13247,USA,Nebraska,2020-05-27,12975,357.0,265.14285714285717,41.527470037605674,-99.80968656250313
13248,USA,Nebraska,2020-05-28,13260,285.0,262.42857142857144,41.527470037605674,-99.80968656250313
13249,USA,Nebraska,2020-05-29,13654,394.0,284.7142857142857,41.527470037605674,-99.80968656250313
13250,USA,Nebraska,2020-05-30,13905,251.0,273.85714285714283,41.527470037605674,-99.80968656250313
13251,USA,Nebraska,2020-05-31,14101,196.0,281.14285714285717,41.527470037605674,-99.80968656250313
13252,USA,Nebraska,2020-06-01,14345,244.0,284.42857142857144,41.527470037605674,-99.80968656250313
13253,USA,Nebraska,2020-06-02,14611,266.0,284.7142857142857,41.527470037605674,-99.80968656250313
13254,USA,Nebraska,2020-06-03,14866,255.0,270.14285714285717,41.527470037605674,-99.80968656250313
13255,USA,Nebraska,2020-06-04,15117,251.0,265.2857142857143,41.527470037605674,-99.80968656250313
13256,USA,Nebraska,2020-06-05,15379,262.0,246.42857142857142,41.527470037605674,-99.80968656250313
13257,USA,Nebraska,2020-06-06,15543,164.0,234.0,41.527470037605674,-99.80968656250313
13258,USA,Nebraska,2020-06-07,15634,91.0,219.0,41.527470037605674,-99.80968656250313
13259,USA,Nebraska,2020-06-08,15752,118.0,201.0,41.527470037605674,-99.80968656250313
13260,USA,Nebraska,2020-06-09,15888,136.0,182.42857142857142,41.527470037605674,-99.80968656250313
13261,USA,Nebraska,2020-06-10,16025,137.0,165.57142857142858,41.527470037605674,-99.80968656250313
13262,USA,Nebraska,2020-06-11,16315,290.0,171.14285714285714,41.527470037605674,-99.80968656250313
13263,USA,Nebraska,2020-06-12,16513,198.0,162.0,41.527470037605674,-99.80968656250313
13264,USA,Nebraska,2020-06-13,16634,121.0,155.85714285714286,41.527470037605674,-99.80968656250313
13265,USA,Nebraska,2020-06-14,16735,101.0,157.28571428571428,41.527470037605674,-99.80968656250313
13266,USA,Nebraska,2020-06-15,16860,125.0,158.28571428571428,41.527470037605674,-99.80968656250313
13267,USA,Nebraska,2020-06-16,17031,171.0,163.28571428571428,41.527470037605674,-99.80968656250313
13268,USA,Nebraska,2020-06-17,17226,195.0,171.57142857142858,41.527470037605674,-99.80968656250313
13269,USA,Nebraska,2020-06-18,17415,189.0,157.14285714285714,41.527470037605674,-99.80968656250313
13270,USA,Nebraska,2020-06-19,17591,176.0,154.0,41.527470037605674,-99.80968656250313
13271,USA,Nebraska,2020-06-20,17707,116.0,153.28571428571428,41.527470037605674,-99.80968656250313
13272,USA,Nebraska,2020-06-21,17810,103.0,153.57142857142858,41.527470037605674,-99.80968656250313
13273,USA,Nebraska,2020-06-22,17957,147.0,156.71428571428572,41.527470037605674,-99.80968656250313
13274,USA,Nebraska,2020-06-23,18091,134.0,151.42857142857142,41.527470037605674,-99.80968656250313
13275,USA,Nebraska,2020-06-24,18220,129.0,142.0,41.527470037605674,-99.80968656250313
13276,USA,Nebraska,2020-06-25,18346,126.0,133.0,41.527470037605674,-99.80968656250313
13277,USA,Nebraska,2020-06-26,18524,178.0,133.28571428571428,41.527470037605674,-99.80968656250313
13278,USA,Nebraska,2020-06-27,18775,251.0,152.57142857142858,41.527470037605674,-99.80968656250313
13279,USA,Nebraska,2020-06-28,18900,125.0,155.71428571428572,41.527470037605674,-99.80968656250313
13280,USA,Nebraska,2020-06-29,19064,164.0,158.14285714285714,41.527470037605674,-99.80968656250313
13281,USA,Nebraska,2020-06-30,19194,130.0,157.57142857142858,41.527470037605674,-99.80968656250313
13282,USA,Nebraska,2020-07-01,19325,131.0,157.85714285714286,41.527470037605674,-99.80968656250313
13283,USA,Nebraska,2020-07-02,19476,151.0,161.42857142857142,41.527470037605674,-99.80968656250313
13284,USA,Nebraska,2020-07-03,19660,184.0,162.28571428571428,41.527470037605674,-99.80968656250313
13285,USA,Nebraska,2020-07-04,19826,166.0,150.14285714285714,41.527470037605674,-99.80968656250313
13286,USA,Nebraska,2020-07-05,19937,111.0,148.14285714285714,41.527470037605674,-99.80968656250313
13287,USA,Nebraska,2020-07-06,20052,115.0,141.14285714285714,41.527470037605674,-99.80968656250313
13288,USA,Nebraska,2020-07-07,20205,153.0,144.42857142857142,41.527470037605674,-99.80968656250313
13289,USA,Nebraska,2020-07-08,20437,232.0,158.85714285714286,41.527470037605674,-99.80968656250313
13290,USA,Nebraska,2020-07-09,20658,221.0,168.85714285714286,41.527470037605674,-99.80968656250313
13291,USA,Nebraska,2020-07-10,20834,176.0,167.71428571428572,41.527470037605674,-99.80968656250313
13292,USA,Nebraska,2020-07-11,21035,201.0,172.71428571428572,41.527470037605674,-99.80968656250313
13293,USA,Nebraska,2020-07-12,21214,179.0,182.42857142857142,41.527470037605674,-99.80968656250313
13294,USA,Nebraska,2020-07-13,21444,230.0,198.85714285714286,41.527470037605674,-99.80968656250313
13295,USA,Nebraska,2020-07-14,21717,273.0,216.0,41.527470037605674,-99.80968656250313
13296,USA,Nebraska,2020-07-15,21979,262.0,220.28571428571428,41.527470037605674,-99.80968656250313
13297,USA,Nebraska,2020-07-16,22178,199.0,217.14285714285714,41.527470037605674,-99.80968656250313
13298,USA,Nebraska,2020-07-17,22361,183.0,218.14285714285714,41.527470037605674,-99.80968656250313
13299,USA,Nebraska,2020-07-18,22545,184.0,215.71428571428572,41.527470037605674,-99.80968656250313
13300,USA,Nebraska,2020-07-19,22637,92.0,203.28571428571428,41.527470037605674,-99.80968656250313
13301,USA,Nebraska,2020-07-20,22847,210.0,200.42857142857142,41.527470037605674,-99.80968656250313
13302,USA,Nebraska,2020-07-21,23190,343.0,210.42857142857142,41.527470037605674,-99.80968656250313
13303,USA,Nebraska,2020-07-22,23486,296.0,215.28571428571428,41.527470037605674,-99.80968656250313
13304,USA,Nebraska,2020-07-23,23818,332.0,234.28571428571428,41.527470037605674,-99.80968656250313
13305,USA,Nebraska,2020-07-24,24174,356.0,259.0,41.527470037605674,-99.80968656250313
13306,USA,Nebraska,2020-07-25,24412,238.0,266.7142857142857,41.527470037605674,-99.80968656250313
13307,USA,Nebraska,2020-07-26,24618,206.0,283.0,41.527470037605674,-99.80968656250313
13308,USA,Nebraska,2020-07-27,24899,281.0,293.14285714285717,41.527470037605674,-99.80968656250313
13309,USA,Nebraska,2020-07-28,25140,241.0,278.57142857142856,41.527470037605674,-99.80968656250313
13310,USA,Nebraska,2020-07-29,25448,308.0,280.2857142857143,41.527470037605674,-99.80968656250313
13311,USA,Nebraska,2020-07-30,25766,318.0,278.2857142857143,41.527470037605674,-99.80968656250313
13312,USA,Nebraska,2020-07-31,26211,445.0,291.0,41.527470037605674,-99.80968656250313
13313,USA,Nebraska,2020-08-01,26391,180.0,282.7142857142857,41.527470037605674,-99.80968656250313
13314,USA,Nebraska,2020-08-02,26702,311.0,297.7142857142857,41.527470037605674,-99.80968656250313
13315,USA,Nebraska,2020-08-03,26956,254.0,293.85714285714283,41.527470037605674,-99.80968656250313
