,country,countrycode,date,new_per_day,new_per_day_smooth,dead_per_day,dead_per_day_smooth,new_tests,new_tests_smooth,positive_rate,positive_rate_smooth,cfr_smooth
117615,United States,USA,2020-08-15,52986.0,53061.21428571428,1138.0,1056.642857142857,767530.0,865270.0,0.06903443513608588,0.06264967659974267,0.017467315939619504
117616,United States,USA,2020-08-16,54307.0,52291.357142857145,1114.0,1043.5,572525.0,857576.0,0.09485524649578621,0.06272095319960239,0.017624328788012223
117617,United States,USA,2020-08-17,54073.0,52047.5,975.0,1033.142857142857,676560.0,842117.0,0.07992343620669268,0.06433034114328932,0.017787637935974834
117618,United States,USA,2020-08-18,40975.0,51299.0,804.0,1040.5714285714287,895090.0,840121.0,0.045777519579036745,0.0635367989838177,0.01822382732898587
117619,United States,USA,2020-08-19,38075.0,50856.92857142857,575.0,1024.7142857142858,1004615.0,836772.0,0.03790009107966733,0.06330163848373663,0.0181151688337271
117620,United States,USA,2020-08-20,40748.0,50061.857142857145,1120.0,1028.857142857143,996212.0,839102.0,0.04090294033800035,0.0609672674080794,0.018453205289987177
117621,United States,USA,2020-08-21,45066.0,49554.78571428572,1224.0,1025.5714285714287,965030.0,839652.0,0.0466990663502689,0.059298962169362625,0.018711758381389894
117622,United States,USA,2020-08-22,45400.0,48867.0,972.0,1011.2142857142857,794155.0,843455.0,0.057167681372024354,0.05760371163163954,0.018518421624053934
117623,United States,USA,2020-08-23,45233.0,47876.28571428572,990.0,991.5,561664.0,841904.0,0.08053391351412945,0.05555780691997429,0.018339181719214063
117624,United States,USA,2020-08-24,43901.0,47163.42857142857,889.0,981.6428571428571,666540.0,840472.0,0.06586401416269091,0.05354931805654546,0.018500195865422283
117625,United States,USA,2020-08-25,36673.0,46449.78571428572,653.0,980.8571428571429,905524.0,841963.0,0.0404992026716023,0.052795272784054825,0.01875753846237906
117626,United States,USA,2020-08-26,35532.0,46083.78571428572,549.0,964.7857142857143,1017626.0,843822.0,0.03491656070108272,0.05236905415854274,0.018536638921863958
117627,United States,USA,2020-08-27,39301.0,44884.357142857145,1047.0,953.7142857142857,1020287.0,847261.0,0.038519553811819617,0.052028570369088346,0.01859128415201633
117628,United States,USA,2020-08-28,45693.0,44140.21428571428,1023.0,933.7857142857143,987025.0,850403.0,0.04629366024163522,0.051970655210712105,0.01836103242008042
117629,United States,USA,2020-08-29,47020.0,43714.07142857143,980.0,922.5,798221.0,850984.0,0.0589059922001551,0.05221898532901649,0.018427202917533452
117630,United States,USA,2020-08-30,45058.0,43053.42857142857,904.0,907.5,614655.0,858554.0,0.07330616362024225,0.05118644962988975,0.018313064760935586
117631,United States,USA,2020-08-31,41120.0,42128.21428571428,914.0,903.1428571428571,661527.0,857838.0,0.062159216479448304,0.05065719281799795,0.018481651362736756
117632,United States,USA,2020-09-01,35618.0,41745.57142857143,482.0,880.1428571428571,907508.0,858121.0,0.039248138859381956,0.050478469416252184,0.01838369129959956
117633,United States,USA,2020-09-02,33577.0,41424.28571428572,510.0,875.5,1026665.0,859413.0,0.03270492322227796,0.05016252120499436,0.018563111854221187
117634,United States,USA,2020-09-03,44250.0,41674.42857142857,1015.0,868.0,1032141.0,861106.0,0.04287204945835889,0.05078430629735712,0.018686846164137308
117635,United States,USA,2020-09-04,42145.0,41465.78571428572,868.0,842.5714285714286,998785.0,862786.0,0.04219626846618642,0.050198964615150145,0.018283468155052985
117636,United States,USA,2020-09-05,46120.0,41517.21428571428,976.0,842.8571428571429,815996.0,865325.0,0.056519884901396575,0.04985809214389893,0.018778416279295523
117637,United States,USA,2020-09-06,49920.0,41852.0,904.0,836.7142857142857,565501.0,858303.0,0.08827570596692137,0.05199659819342452,0.018955827452452657
117638,United States,USA,2020-09-07,41531.0,41682.71428571428,778.0,828.7857142857143,414547.0,823020.0,0.10018405633136894,0.05742871817227032,0.018959243264264368
117639,United States,USA,2020-09-08,33158.0,41431.642857142855,511.0,818.6428571428571,663674.0,788187.0,0.04996127616872139,0.05895916635931881,0.019014579890766953
117640,United States,USA,2020-09-09,25513.0,40716.0,303.0,801.0714285714286,958651.0,778471.0,0.026613439093058893,0.05808895434085894,0.019015081511372597
117641,United States,USA,2020-09-10,26272.0,39785.357142857145,465.0,759.5,1087068.0,786317.0,0.02416776135439549,0.05541691318314989,0.018193546620856278
117642,United States,USA,2020-09-11,34383.0,38977.5,1061.0,762.2142857142857,1099652.0,800727.0,0.031267164521139416,0.053855612619571745,0.01840017932889609
117643,United States,USA,2020-09-12,38207.0,38348.0,989.0,762.8571428571429,865103.0,807742.0,0.04416468328048799,0.05209058381658481,0.018305161438497742
117644,United States,USA,2020-09-13,44820.0,38331.0,899.0,762.5,627120.0,816545.0,0.07146957520091848,0.049689707992870105,0.018388654329473005
117645,United States,USA,2020-09-14,39476.0,38213.57142857143,731.0,749.4285714285714,708131.0,858486.0,0.05574674742385237,0.043341521006082025,0.018051032188025277
117646,United States,USA,2020-09-15,31548.0,37922.857142857145,547.0,754.0714285714286,966785.0,901787.0,0.03263186747829145,0.040865891193163466,0.01801757212490272
117647,United States,USA,2020-09-16,34811.0,38011.0,437.0,748.8571428571429,1138888.0,927535.0,0.030565779953779477,0.04143051131612354,0.017965652085996594
117648,United States,USA,2020-09-17,35785.0,37406.357142857145,861.0,737.8571428571429,1157419.0,937585.0,0.030917930326009854,0.04239482116921132,0.017809024503355787
117649,United States,USA,2020-09-18,42294.0,37417.0,1167.0,759.2142857142857,1228897.0,956049.0,0.03441622853664709,0.042844687457140984,0.018646583301755715
117650,United States,USA,2020-09-19,44236.0,37282.42857142857,784.0,745.5,938042.0,966469.0,0.04715780316872805,0.04327227601260385,0.018738049713193115
117651,United States,USA,2020-09-20,47199.0,37088.07142857143,866.0,742.7857142857143,623802.0,965995.0,0.07566343166581704,0.04387139836473221,0.019056781843004664
117652,United States,USA,2020-09-21,41497.0,37085.642857142855,599.0,730.0,749530.0,971909.0,0.055364028124291226,0.04381672417908061,0.0190361948471889
117653,United States,USA,2020-09-22,33890.0,37137.92857142857,346.0,718.2142857142857,1029069.0,980807.0,0.03293267992719633,0.04385969738606703,0.018737165367829843
117654,United States,USA,2020-09-23,40150.0,38183.42857142857,502.0,732.4285714285714,1204499.0,990180.0,0.033333361007356586,0.04425506610800661,0.019166713396512085
117655,United States,USA,2020-09-24,48953.0,39803.5,761.0,753.5714285714286,1202006.0,996549.0,0.040726086225859104,0.0456562312365565,0.019871167030814433
117656,United States,USA,2020-09-25,40835.0,40264.357142857145,1074.0,754.5,1129390.0,982334.0,0.03615668635280992,0.04590486806743691,0.019849517245008025
117657,United States,USA,2020-09-26,44051.0,40681.78571428572,849.0,744.5,938624.0,982417.0,0.046931465634801585,0.04587253413401885,0.019903034052653385
117658,United States,USA,2020-09-27,49872.0,41042.642857142855,815.0,738.5,597175.0,978613.0,0.08351320802109934,0.04699393075620203,0.019737017933025097
117659,United States,USA,2020-09-28,42704.0,41273.21428571428,774.0,741.5714285714286,667359.0,966875.0,0.06398954685559047,0.048226147717816206,0.01989064170405821
117660,United States,USA,2020-09-29,34869.0,41510.42857142857,329.0,726.0,984052.0,960444.0,0.035434103075853714,0.04858349388191012,0.019575027010995064
117661,United States,USA,2020-09-30,36695.0,41645.0,340.0,719.0714285714286,1200389.0,959856.0,0.030569257132479554,0.04818862189978483,0.0193894826453826
117662,United States,USA,2020-10-01,39442.0,41906.21428571428,900.0,721.8571428571429,1224016.0,963001.0,0.03222343498777794,0.046973957437201806,0.019437194550815398
117663,United States,USA,2020-10-02,46266.0,42189.92857142857,782.0,694.3571428571429,1191496.0,971873.0,0.03883017651758797,0.04735588460359867,0.01818477724068781
117664,United States,USA,2020-10-03,46928.0,42382.21428571428,833.0,697.8571428571429,976005.0,977213.0,0.048081720892823296,0.04752020678331605,0.01753255725896323
117665,United States,USA,2020-10-04,50322.0,42605.28571428572,828.0,695.1428571428571,640715.0,983433.0,0.07854038066847194,0.046809802875797855,0.017264471767834366
117666,United States,USA,2020-10-05,46719.0,42978.28571428572,663.0,699.7142857142857,806648.0,1003332.0,0.057917455941129216,0.04594236131658912,0.01719969449297246
117667,United States,USA,2020-10-06,35996.0,43128.71428571428,451.0,707.2142857142857,1227033.0,1038043.0,0.02933580433452075,0.045071175782112984,0.017231207263525568
117668,United States,USA,2020-10-07,42534.0,43299.0,477.0,705.4285714285714,1412170.0,1068298.0,0.030119603163925025,0.04500693950089091,0.017091680006922513
117669,United States,USA,2020-10-08,41353.0,42756.142857142855,641.0,696.8571428571429,1430728.0,1097828.0,0.028903467325725084,0.04453265840631193,0.016787519831505338
117670,United States,USA,2020-10-09,54640.0,43742.21428571428,803.0,677.5,1400404.0,1127672.0,0.039017312147066135,0.04455939206766596,0.016268459598991477
117671,United States,USA,2020-10-10,55452.0,44556.57142857143,917.0,682.3571428571429,1103586.0,1145898.0,0.050247103533390236,0.04486873244488981,0.01628295837473815
117672,United States,USA,2020-10-11,57896.0,45129.71428571428,899.0,688.3571428571429,747597.0,1161167.0,0.07744279337664543,0.04471193426034316,0.016315674526249494
117673,United States,USA,2020-10-12,50821.0,45709.5,584.0,674.7857142857143,808898.0,1161488.0,0.06282745166881362,0.045413362221440934,0.015921436047128937
117674,United States,USA,2020-10-13,47522.0,46613.28571428572,580.0,692.7142857142857,1064464.0,1138264.0,0.04464406499421305,0.047600256601396974,0.016258881359455732
117675,United States,USA,2020-10-14,48048.0,47424.21428571428,454.0,700.8571428571429,1228866.0,1112078.0,0.03909946243121707,0.04888309363958155,0.01630723820666915
117676,United States,USA,2020-10-15,50113.0,48186.42857142857,766.0,691.2857142857143,1302728.0,1093792.0,0.038467738468813135,0.05024941808859413,0.016028433161864322
117677,United States,USA,2020-10-16,56983.0,48951.92857142857,797.0,692.3571428571429,1329364.0,1083643.0,0.04286485868430317,0.05079906759391371,0.015990141639694748
117678,United States,USA,2020-10-17,63546.0,50138.92857142857,843.0,693.0714285714286,1115999.0,1085417.0,0.05694091123737566,0.0517553258373402,0.016209867922069677
117679,United States,USA,2020-10-18,67772.0,51385.357142857145,976.0,703.6428571428571,770322.0,1088663.0,0.08797879328384753,0.053260468681226206,0.016086127980326295
117680,United States,USA,2020-10-19,53584.0,51875.71428571428,629.0,701.2142857142857,875080.0,1098118.0,0.06123325867349271,0.0530327268247518,0.0157376176674276
117681,United States,USA,2020-10-20,48425.0,52763.5,574.0,710.0,1276829.0,1128455.0,0.03792598695674988,0.05207300139082849,0.015732428428529826
117682,United States,USA,2020-10-21,59697.0,53989.42857142857,634.0,721.2142857142857,1479373.0,1164242.0,0.04035290626501903,0.05225206479565734,0.015778214281807625
117683,United States,USA,2020-10-22,62309.0,55486.28571428572,847.0,735.9285714285714,1531912.0,1196983.0,0.04067400738423617,0.0525672460692892,0.015787957449286377
117684,United States,USA,2020-10-23,65402.0,56255.0,1042.0,753.0,1465128.0,1216378.0,0.044639103204634684,0.0528207095721937,0.015877964692539527
117685,United States,USA,2020-10-24,75563.0,57691.5,988.0,758.0714285714286,1179387.0,1225433.0,0.06406972435680569,0.05383911144639799,0.01573205259335023
117686,United States,USA,2020-10-25,82223.0,59429.142857142855,961.0,762.5,793187.0,1228699.0,0.10366155774111276,0.05607950636886445,0.015576505814012872
117687,United States,USA,2020-10-26,78289.0,61391.142857142855,884.0,783.9285714285714,953338.0,1239879.0,0.08212092668077849,0.05906345894133384,0.015635128108327574
117688,United States,USA,2020-10-27,62409.0,62454.5,436.0,773.6428571428571,1339747.0,1248867.0,0.04658267568428964,0.06030012875955381,0.01505570653118245
117689,United States,USA,2020-10-28,68534.0,63917.78571428572,616.0,785.2142857142857,1503327.0,1252289.0,0.045588218664335836,0.06104803053088478,0.015136452510120342
117690,United States,USA,2020-10-29,75619.0,65739.64285714286,938.0,797.5,1485099.0,1245602.0,0.0509184909558218,0.06251152818396845,0.015114615216958694
117691,United States,USA,2020-10-30,83863.0,67659.64285714286,1063.0,816.5,1500798.0,1250698.0,0.05587893907108085,0.06411721902203217,0.0151233310224753
117692,United States,USA,2020-10-31,90856.0,69610.35714285714,1094.0,834.4285714285714,1219768.0,1256466.0,0.07448629575460251,0.06560530065028887,0.015038465103346
117693,United States,USA,2020-11-01,99242.0,71858.21428571429,1042.0,839.1428571428571,899305.0,1271626.0,0.11035410678245978,0.06656137908476702,0.014916769303046078
117694,United States,USA,2020-11-02,87919.0,74310.71428571429,824.0,853.0714285714286,1016255.0,1280614.0,0.08651273548469626,0.06718878034246957,0.014786778443469636
117695,United States,USA,2020-11-03,137913.0,80702.71428571429,512.0,848.6428571428571,1363981.0,1284076.0,0.10111064596940866,0.07497849038320084,0.01427991077008875
117696,United States,USA,2020-11-04,91368.0,82964.92857142857,664.0,850.7857142857143,1631814.0,1302431.0,0.05599167552184256,0.07646469850570181,0.013858443982147263
117697,United States,USA,2020-11-05,96301.0,85392.92857142857,1136.0,871.4285714285714,1695460.0,1332483.0,0.056799334693829404,0.07730481903970289,0.013953014937731812
117698,United States,USA,2020-11-06,110818.0,88636.92857142857,1172.0,880.7142857142857,1676632.0,1357602.0,0.06609560118141608,0.07876434219832221,0.013778861014539881
117699,United States,USA,2020-11-07,122899.0,92018.07142857143,1159.0,892.9285714285714,1455211.0,1391237.0,0.08445441932475771,0.08018835985120153,0.01358280228824747
117700,United States,USA,2020-11-08,133346.0,95669.71428571429,1221.0,911.5,1010657.0,1407144.0,0.13193991631186447,0.08327204692683075,0.013471841728821253
117701,United States,USA,2020-11-09,129150.0,99302.64285714286,1086.0,925.9285714285714,1223378.0,1436733.0,0.10556835254516593,0.08599427793546928,0.01330159202499628
117702,United States,USA,2020-11-10,105550.0,102384.14285714286,615.0,938.7142857142857,1538055.0,1461601.0,0.06862563432387009,0.08135356198610662,0.013063423507601774
117703,United States,USA,2020-11-11,128515.0,106668.5,866.0,956.5714285714286,1790575.0,1484281.0,0.07177303380199099,0.08360804174041352,0.012872590954967077
117704,United States,USA,2020-11-12,144244.0,111570.28571428571,1874.0,1023.4285714285714,1852747.0,1506751.0,0.07785412687215254,0.0866158691944597,0.012681464068300057
117705,United States,USA,2020-11-13,151353.0,116391.0,1000.0,1018.9285714285714,1903528.0,1539164.0,0.07951183276526534,0.08853247370643814,0.012281437337119214
117706,United States,USA,2020-11-14,160338.0,121354.0,1707.0,1062.7142857142858,1597713.0,1559522.0,0.1003546944914387,0.09080394158739258,0.012444991681311853
117707,United States,USA,2020-11-15,179536.0,127089.28571428571,1313.0,1082.0714285714287,1196580.0,1586082.0,0.15004095004095003,0.09338980354869052,0.012207907539343891
117708,United States,USA,2020-11-16,161174.0,132321.7857142857,1322.0,1117.642857142857,1490030.0,1624175.0,0.10816829191358564,0.09376122345846476,0.012145906122477493
117709,United States,USA,2020-11-17,139878.0,132462.14285714287,798.0,1138.0714285714287,1904332.0,1676501.0,0.07345252823562277,0.09445077973157227,0.011895838061903453
117710,United States,USA,2020-11-18,158847.0,137282.07142857142,943.0,1158.0,2097998.0,1720418.0,0.07571360887855946,0.09501371902822493,0.011661321055330853
117711,United States,USA,2020-11-19,165487.0,142223.92857142858,1612.0,1192.0,2074127.0,1752044.0,0.07978633902359884,0.09528974933557441,0.01164242788713096
117712,United States,USA,2020-11-20,168357.0,146333.85714285713,1789.0,1236.0714285714287,2148125.0,1786986.0,0.07837393075356415,0.09512719190533138,0.011587970474614611
117713,United States,USA,2020-11-21,188087.0,150990.14285714287,1947.0,1292.357142857143,1855284.0,1823782.0,0.10137908805336542,0.09527353384274947,0.011583345283946571
117714,United States,USA,2020-11-22,196984.0,155535.7142857143,1888.0,1340.0,1421377.0,1855896.0,0.13858673666451618,0.09363721764611606,0.011512917665455234
117715,United States,USA,2020-11-23,176061.0,158886.5,1477.0,1367.9285714285713,1672013.0,1881894.0,0.10529882243738535,0.09322729343523029,0.011272216584773237
117716,United States,USA,2020-11-24,149442.0,162021.64285714287,1061.0,1399.7857142857142,1970380.0,1891329.0,0.07584425339274657,0.09356896845767655,0.011014191372769426
117717,United States,USA,2020-11-25,164455.0,164588.7857142857,1258.0,1427.7857142857142,2223586.0,1909270.0,0.07395936114006833,0.09331836163789209,0.010790254277316391
117718,United States,USA,2020-11-26,174690.0,166763.5,2089.0,1443.142857142857,1505392.0,1828022.0,0.11604286458277976,0.09849786528920365,0.010894756992563912
117719,United States,USA,2020-11-27,188981.0,169451.2142857143,2246.0,1532.142857142857,1510587.0,1736946.0,0.12510434685324315,0.10517363901772922,0.011160545883371516
117720,United States,USA,2020-11-28,147728.0,168550.5,1441.0,1513.142857142857,1346979.0,1664331.0,0.10967357323313875,0.10635856547198255,0.010639158068137016
117721,United States,USA,2020-11-29,176261.0,168316.57142857142,1525.0,1528.2857142857142,1150878.0,1625688.0,0.1531535054106517,0.1084395324357162,0.010443828544707455
117722,United States,USA,2020-11-30,147682.0,167352.85714285713,1401.0,1533.9285714285713,1463945.0,1595964.0,0.10087947293101858,0.10780819679194953,0.010159130539268882
117723,United States,USA,2020-12-01,135420.0,167034.42857142858,994.0,1547.9285714285713,1842146.0,1577645.0,0.07351208861838313,0.10747503039561189,0.009952238805970149
117724,United States,USA,2020-12-02,160365.0,167142.85714285713,1491.0,1587.0714285714287,2096450.0,1559482.0,0.07649359631758448,0.10783706399239991,0.009988711618491368
117725,United States,USA,2020-12-03,189757.0,168876.42857142858,2534.0,1652.9285714285713,2146032.0,1651002.0,0.08842226024588636,0.10389126337284371,0.010201899834369569
117726,United States,USA,2020-12-04,205815.0,171552.0,2734.0,1720.4285714285713,2116425.0,1737551.0,0.09724653602182927,0.09991157611121317,0.010452890602249848
117727,United States,USA,2020-12-05,222840.0,174034.35714285713,2844.0,1784.5,1690576.0,1786636.0,0.13181306253016722,0.10307436029650295,0.010700782845166958
117728,United States,USA,2020-12-06,224358.0,175989.64285714287,2440.0,1823.9285714285713,1291990.0,1806795.0,0.17365304685020783,0.10600286621643955,0.010763738572880436
117729,United States,USA,2020-12-07,208854.0,178332.0,2341.0,1885.642857142857,1538901.0,1817503.0,0.13571633262958435,0.11097956045909181,0.011187405894036844
117730,United States,USA,2020-12-08,173874.0,180077.14285714287,1316.0,1903.857142857143,1912916.0,1827613.0,0.09089473871304334,0.1134627961869004,0.011311168750042438
117731,United States,USA,2020-12-09,194996.0,182258.64285714287,1841.0,1945.5,2122344.0,1831312.0,0.09187765979501909,0.11566051954081964,0.011625137647571001
117732,United States,USA,2020-12-10,227096.0,186001.92857142858,2668.0,1986.857142857143,2180150.0,1836186.0,0.10416530972639497,0.11790952660946372,0.011894895919660703
117733,United States,USA,2020-12-11,217561.0,188043.35714285713,3187.0,2054.0714285714284,2054805.0,1827383.0,0.10587914668301858,0.11914275670391931,0.01228931623931624
117734,United States,USA,2020-12-12,209909.0,192484.85714285713,2838.0,2153.8571428571427,1721155.0,1831752.0,0.12195821991627716,0.11773492204479218,0.012754042473998315
117735,United States,USA,2020-12-13,250135.0,197761.57142857142,3024.0,2260.9285714285716,1248192.0,1825495.0,0.20039785545813465,0.12155560898878173,0.013179260932128869
117736,United States,USA,2020-12-14,217251.0,202730.7857142857,2396.0,2332.0,1491881.0,1818778.0,0.14562220445196367,0.12297073353483592,0.013399653024177083
117737,United States,USA,2020-12-15,180769.0,205970.0,1649.0,2378.785714285714,1942853.0,1823054.0,0.09304306604771437,0.12327763743978894,0.013516623340253383
117738,United States,USA,2020-12-16,202385.0,208971.42857142858,1908.0,2408.5714285714284,2075240.0,1816325.0,0.09752365991403404,0.1240842088853625,0.013506108990935045
117739,United States,USA,2020-12-17,200935.0,209769.85714285713,2968.0,2439.5714285714284,2050904.0,1797861.0,0.0979738690840722,0.12319971736503069,0.01354736858806543
117740,United States,USA,2020-12-18,243962.0,212494.64285714287,3420.0,2488.5714285714284,2020265.0,1792927.0,0.12075742538726356,0.1253251857513514,0.013654065396075669
117741,United States,USA,2020-12-19,246505.0,214185.0,3446.0,2531.5714285714284,1710211.0,1791364.0,0.14413718541162465,0.12849360939354387,0.013610457956081099
117742,United States,USA,2020-12-20,237330.0,215111.57142857142,2754.0,2554.0,1275574.0,1795275.0,0.18605741415237376,0.1264449749212923,0.013581974066011374
117743,United States,USA,2020-12-21,198918.0,214401.85714285713,2584.0,2571.3571428571427,1526733.0,1800254.0,0.13028997211693202,0.12425465601628775,0.013358750298724797
117744,United States,USA,2020-12-22,192411.0,215725.92857142858,1803.0,2606.1428571428573,1986194.0,1806446.0,0.09687422275971028,0.12480196411800146,0.013178206657222876
117745,United States,USA,2020-12-23,187349.0,215179.7142857143,1937.0,2613.0,2277606.0,1835355.0,0.08225698386814928,0.12262101039716078,0.012889014319130473
117746,United States,USA,2020-12-24,200442.0,213275.85714285713,3244.0,2654.1428571428573,1890052.0,1812376.0,0.10605105044728928,0.12377489344904892,0.012886065238349552
117747,United States,USA,2020-12-25,232439.0,214338.57142857142,3348.0,2665.6428571428573,1077005.0,1677625.0,0.21581979656547556,0.1373552321887935,0.012756015859994531
117748,United States,USA,2020-12-26,196598.0,213387.7857142857,2820.0,2664.3571428571427,991655.0,1574974.0,0.19825241641498303,0.14508597947498753,0.012701334591855427
117749,United States,USA,2020-12-27,133256.0,205039.2857142857,1768.0,2574.6428571428573,945203.0,1527778.0,0.1409813553279031,0.13864654250006317,0.012116271838785851
117750,United States,USA,2020-12-28,183182.0,202605.7857142857,1598.0,2517.6428571428573,1290052.0,1493967.0,0.14199582652482226,0.14031880741547606,0.01175452462657449
117751,United States,USA,2020-12-29,148496.0,200300.57142857142,1702.0,2521.4285714285716,1864627.0,1476600.0,0.07963844779679796,0.13785655384934573,0.011721492036358541
117752,United States,USA,2020-12-30,179388.0,198657.92857142858,2017.0,2529.214285714286,2186870.0,1463638.0,0.08202956737254614,0.13782406577854525,0.011796606239418236
117753,United States,USA,2020-12-31,208626.0,199207.2857142857,3543.0,2570.285714285714,1920913.0,1468046.0,0.1086077297618372,0.13818930568062354,0.011914588715907054
117754,United States,USA,2021-01-01,237337.0,198734.07142857142,3726.0,2592.1428571428573,1243985.0,1491901.0,0.19078767026933605,0.1346132876383179,0.012046409048117919
117755,United States,USA,2021-01-02,230749.0,197608.64285714287,3277.0,2580.0714285714284,1110068.0,1508817.0,0.20786924764969353,0.13598712067184796,0.012097344083551082
117756,United States,USA,2021-01-03,172805.0,192999.7142857143,2581.0,2567.714285714286,1042829.0,1522763.0,0.1657078965007686,0.13951948369654302,0.011979711671121124
117757,United States,USA,2021-01-04,280226.0,198807.42857142858,2578.0,2567.285714285714,1395188.0,1537783.0,0.20085178484906693,0.1479274777428637,0.012031080906023206
117758,United States,USA,2021-01-05,207617.0,199893.57142857142,1744.0,2563.0714285714284,1955270.0,1550732.0,0.10618328926439827,0.1517195979525209,0.01250039191095783
117759,United States,USA,2021-01-06,182342.0,199535.92857142858,2129.0,2576.785714285714,2321266.0,1569931.0,0.07855282419162647,0.15122292035524665,0.012718223742729106
117760,United States,USA,2021-01-07,234989.0,202003.57142857142,3713.0,2610.285714285714,2254550.0,1617594.0,0.10422878179681089,0.15059735636024288,0.013031843572231446
117761,United States,USA,2021-01-08,249893.0,203250.2857142857,3772.0,2640.5714285714284,2146327.0,1746500.0,0.11642820502188157,0.13997457561060653,0.013292051555958896
117762,United States,USA,2021-01-09,278047.0,209068.07142857142,4125.0,2733.785714285714,1713946.0,1832768.0,0.16222623116480916,0.13345414468419445,0.013723321938167781
117763,United States,USA,2021-01-10,312247.0,221853.14285714287,3601.0,2864.714285714286,1160074.0,1849517.0,0.26916127764263315,0.14823319913303226,0.014414812040641533
117764,United States,USA,2021-01-11,242706.0,226104.85714285713,3427.0,2995.3571428571427,1517981.0,1867059.0,0.15988737671947145,0.14238114082880432,0.015158026994915273
117765,United States,USA,2021-01-12,217568.0,231038.57142857142,2340.0,3040.9285714285716,2021909.0,1876579.0,0.10760523841577439,0.14258427642185806,0.015756129912849613
117766,United States,USA,2021-01-13,202149.0,232664.35714285713,2320.0,3062.5714285714284,2100460.0,1845035.0,0.0962403473524847,0.14511106544483782,0.015404713247277334
117767,United States,USA,2021-01-14,222108.0,233627.35714285713,4048.0,3098.6428571428573,2070742.0,1818777.0,0.10726010290031303,0.14554411131676673,0.015501463278673296
117768,United States,USA,2021-01-15,224827.0,232733.7857142857,4004.0,3118.5,2031125.0,1802320.0,0.11069087328450981,0.14472449249714217,0.015628764314912138
117769,United States,USA,2021-01-16,224744.0,232304.85714285713,3773.0,3153.9285714285716,1582325.0,1783517.0,0.14203403219945335,0.14183989264494848,0.015613231732112234
117770,United States,USA,2021-01-17,245914.0,237526.92857142858,3552.0,3223.285714285714,1067893.0,1770348.0,0.23027962539318078,0.1362853708950267,0.015858702008501833
117771,United States,USA,2021-01-18,212299.0,232675.0,3499.0,3289.0714285714284,1286078.0,1737219.0,0.16507474663278587,0.13702642373978588,0.01573205992716658
117772,United States,USA,2021-01-19,183737.0,230969.2857142857,2136.0,3317.0714285714284,1804500.0,1706160.0,0.10182155721806595,0.13620018356868466,0.014951653989898077
117773,United States,USA,2021-01-20,152372.0,228828.57142857142,2030.0,3310.0,2127432.0,1710014.0,0.07162250074267944,0.13268334833871248,0.014639225542636983
117774,United States,USA,2021-01-21,149551.0,222725.85714285713,2384.0,3215.0714285714284,2045515.0,1706410.0,0.07311166136645295,0.12780499954816102,0.013915734540305577
117775,United States,USA,2021-01-22,188128.0,218314.07142857142,4180.0,3244.214285714286,1918358.0,1690300.0,0.09806720122104425,0.12600161782480881,0.013943752818667972
117776,United States,USA,2021-01-23,188609.0,211925.64285714287,3902.0,3228.285714285714,1544129.0,1684844.0,0.12214588288931819,0.12316045363764665,0.013818097990603474
117777,United States,USA,2021-01-24,189131.0,203131.64285714287,3776.0,3240.785714285714,1000216.0,1675175.0,0.18909015652619035,0.11727624379950517,0.013924861421986432
117778,United States,USA,2021-01-25,168956.0,197863.7857142857,3190.0,3223.8571428571427,1229306.0,1667065.0,0.1374401491573294,0.11332844416015424,0.01387770011573462
117779,United States,USA,2021-01-26,139791.0,192308.2857142857,2144.0,3209.8571428571427,1778802.0,1663394.0,0.07858716147159718,0.11000924476780156,0.013513655744897494
117780,United States,USA,2021-01-27,134873.0,187502.85714285713,2233.0,3203.6428571428573,2058928.0,1653608.0,0.06550641887428797,0.10913551878660278,0.013768745491105006
117781,United States,USA,2021-01-28,149329.0,182304.35714285713,3592.0,3171.0714285714284,1900893.0,1632947.0,0.07855728860067347,0.10991346553434857,0.013729407435125882
117782,United States,USA,2021-01-29,155950.0,177384.57142857142,3698.0,3149.214285714286,1836135.0,1621201.0,0.08493384201052755,0.10803727136141761,0.013762329878886254
117783,United States,USA,2021-01-30,156221.0,172490.07142857142,3546.0,3133.0,1433319.0,1605371.0,0.10899248527368995,0.10615821455918502,0.014066620015252575
117784,United States,USA,2021-01-31,148456.0,165528.7857142857,3273.0,3113.0714285714284,945182.0,1597509.0,0.15706604653918504,0.10158334170389853,0.014259600438032101
117785,United States,USA,2021-02-01,156826.0,161566.42857142858,2828.0,3065.1428571428573,1034726.0,1569712.0,0.15156282919342898,0.10360086742334133,0.014463293897893432
117786,United States,USA,2021-02-02,109424.0,156258.35714285713,2009.0,3056.0714285714284,1636089.0,1549325.0,0.06688144715843698,0.10192862252146132,0.01504478271128188
117787,United States,USA,2021-02-03,126530.0,154412.5,1902.0,3046.9285714285716,1872256.0,1522657.0,0.0675815700417037,0.102225072688235,0.015399121978937171
117788,United States,USA,2021-02-04,119657.0,152277.2142857143,3169.0,3103.0,1931630.0,1527048.0,0.061946128399331134,0.09985204980232895,0.016135550210302208
117789,United States,USA,2021-02-05,118677.0,147316.42857142858,3320.0,3041.5714285714284,1832384.0,1526512.0,0.0647664463343928,0.09697099327716684,0.016221467101453692
